unitid,year,fips,number_applied,number_admitted,number_enrolled_ft,number_enrolled_pt,number_enrolled_total,sex,yield
106342,2017,5,967,595,106,NA,106,1,0.615305067218201
106342,2017,5,682,464,84,NA,84,2,0.680351906158358
106342,2017,5,1650,1059,190,NA,190,99,0.641818181818182
106397,2017,5,9036,5945,2270,13,2283,1,0.657923860115095
106397,2017,5,12679,8379,2762,21,2783,2,0.660856534427005
106397,2017,5,21715,14324,5032,34,5066,99,0.659636196177757
106412,2017,5,1678,714,194,3,197,1,0.425506555423123
106412,2017,5,2715,1337,313,4,317,2,0.492449355432781
106412,2017,5,4393,2051,507,7,514,99,0.466879125882085
106458,2017,5,2348,1525,562,11,573,1,0.649488926746167
106458,2017,5,3335,2227,843,11,854,2,0.667766116941529
106458,2017,5,5683,3752,1405,22,1427,99,0.660214675347528
106467,2017,5,2214,2084,877,32,909,1,0.941282746160795
106467,2017,5,2792,2659,880,57,937,2,0.952363896848137
106467,2017,5,5006,4743,1757,89,1846,99,0.947463044346784
106546,2017,5,6,6,4,NA,4,1,1
106546,2017,5,10,5,3,NA,3,2,0.5
106546,2017,5,16,11,7,NA,7,99,0.6875
106704,2017,5,1959,1700,718,4,722,1,0.867789688616641
106704,2017,5,3403,3123,1209,6,1215,2,0.917719659124302
106704,2017,5,5362,4823,1927,10,1937,99,0.899477806788512
106713,2017,5,230,148,89,0,89,1,0.643478260869565
106713,2017,5,149,108,47,0,47,2,0.724832214765101
106713,2017,5,379,256,136,0,136,99,0.675461741424802
107044,2017,5,888,635,408,1,409,1,0.71509009009009
107044,2017,5,1135,824,536,0,536,2,0.725991189427313
107044,2017,5,2023,1459,944,1,945,99,0.721206129510628
107071,2017,5,931,772,280,1,281,1,0.82921589688507
107071,2017,5,1436,1114,335,1,336,2,0.775766016713092
107071,2017,5,2367,1886,615,2,617,99,0.796789184621884
107080,2017,5,656,524,168,NA,168,1,0.798780487804878
107080,2017,5,809,645,170,NA,170,2,0.797280593325093
107080,2017,5,1465,1169,338,NA,338,99,0.797952218430034
107141,2017,5,410,327,152,NA,152,1,0.797560975609756
107141,2017,5,788,581,174,NA,174,2,0.737309644670051
107141,2017,5,1198,908,326,NA,326,99,0.757929883138564
107512,2017,5,748,519,196,0,196,1,0.693850267379679
107512,2017,5,1038,748,272,0,272,2,0.720616570327553
107512,2017,5,1786,1267,468,0,468,99,0.709406494960806
107558,2017,5,410,370,124,NA,124,1,0.902439024390244
107558,2017,5,585,517,135,NA,135,2,0.883760683760684
107558,2017,5,995,887,259,NA,259,99,0.891457286432161
107585,2017,5,586,426,178,39,217,1,0.726962457337884
107585,2017,5,753,579,226,78,304,2,0.768924302788845
107585,2017,5,1339,1005,404,117,521,99,0.750560119492158
107877,2017,5,336,207,93,0,93,1,0.616071428571429
107877,2017,5,329,208,49,0,49,2,0.632218844984802
107877,2017,5,665,415,142,0,142,99,0.62406015037594
107983,2017,5,1546,1073,421,3,424,1,0.69404915912031
107983,2017,5,2058,1430,437,9,446,2,0.694849368318756
107983,2017,5,3604,2503,858,12,870,99,0.694506104328524
108852,2017,6,184,142,45,NA,45,1,0.771739130434783
108852,2017,6,297,236,68,NA,68,2,0.794612794612795
108852,2017,6,481,378,113,NA,113,99,0.785862785862786
109086,2017,6,0,NA,NA,NA,NA,1,NA
109086,2017,6,0,NA,NA,NA,NA,2,NA
109086,2017,6,0,NA,NA,NA,NA,99,NA
109651,2017,6,306,188,90,NA,90,1,0.61437908496732
109651,2017,6,507,384,136,NA,136,2,0.757396449704142
109651,2017,6,813,572,226,NA,226,99,0.703567035670357
109785,2017,6,3257,1768,364,1,365,1,0.542830825913417
109785,2017,6,5682,3606,632,8,640,2,0.634635691657867
109785,2017,6,8939,5374,996,9,1005,99,0.601185814968117
110097,2017,6,1241,894,293,1,294,1,0.720386784850927
110097,2017,6,2685,1932,597,0,597,2,0.719553072625698
110097,2017,6,3926,2826,890,1,891,99,0.719816607233826
110361,2017,6,1896,1434,570,14,584,1,0.756329113924051
110361,2017,6,3143,2450,805,24,829,2,0.779510022271715
110361,2017,6,5039,3884,1375,38,1413,99,0.770787854733082
110370,2017,6,643,380,87,0,87,1,0.590979782270607
110370,2017,6,1362,897,186,0,186,2,0.658590308370044
110370,2017,6,2005,1277,273,0,273,99,0.636907730673317
110404,2017,6,5381,262,127,NA,127,1,0.0486898346032336
110404,2017,6,1958,306,108,NA,108,2,0.156281920326864
110404,2017,6,7339,568,235,NA,235,99,0.0773947404278512
110413,2017,6,2247,1554,230,NA,230,1,0.691588785046729
110413,2017,6,3004,2266,355,NA,355,2,0.754327563249001
110413,2017,6,5251,3820,585,NA,585,99,0.727480479908589
110422,2017,6,25496,7644,2535,6,2541,1,0.299811735174145
110422,2017,6,23092,9173,2706,6,2712,2,0.39723713840291
110422,2017,6,48588,16817,5241,12,5253,99,0.346114266897176
110468,2017,6,11,9,3,0,3,1,0.818181818181818
110468,2017,6,29,23,6,0,6,2,0.793103448275862
110468,2017,6,40,32,9,0,9,99,0.8
110486,2017,6,3627,2039,540,23,563,1,0.562172594430659
110486,2017,6,5255,3390,843,30,873,2,0.645099904852521
110486,2017,6,8882,5429,1383,53,1436,99,0.611236208061247
110495,2017,6,2856,2035,432,21,453,1,0.712535014005602
110495,2017,6,5213,4183,930,38,968,2,0.802417034337234
110495,2017,6,8069,6218,1362,59,1421,99,0.770603544429297
110510,2017,6,6141,3298,973,21,994,1,0.537046083699723
110510,2017,6,9496,5636,1510,13,1523,2,0.593513058129739
110510,2017,6,15637,8934,2483,34,2517,99,0.5713372130204
110529,2017,6,18269,8936,1864,69,1933,1,0.489134599594942
110529,2017,6,16642,10289,1804,49,1853,2,0.61825501742579
110529,2017,6,34911,19225,3668,118,3786,99,0.550686030191057
110538,2017,6,9734,6212,1214,20,1234,1,0.638175467433737
110538,2017,6,13571,9584,1555,16,1571,2,0.706211775108688
110538,2017,6,23305,15796,2769,36,2805,99,0.677794464707144
110547,2017,6,7199,3473,593,17,610,1,0.482428115015974
110547,2017,6,10186,5860,1042,26,1068,2,0.575299430591007
110547,2017,6,17385,9333,1635,43,1678,99,0.536842105263158
110556,2017,6,7433,4046,1242,63,1305,1,0.544329342122965
110556,2017,6,10487,6600,2065,76,2141,2,0.629350624582817
110556,2017,6,17920,10646,3307,139,3446,99,0.594084821428571
110565,2017,6,19246,7853,1648,48,1696,1,0.40803283799231
110565,2017,6,26562,13090,2657,84,2741,2,0.492809276409909
110565,2017,6,45808,20943,4305,132,4437,99,0.457190883688439
110574,2017,6,6056,4255,501,11,512,1,0.702608982826949
110574,2017,6,9906,7565,892,16,908,2,0.763678578639209
110574,2017,6,15962,11820,1393,27,1420,99,0.740508708181932
110583,2017,6,26004,7010,1610,38,1648,1,0.269573911705891
110583,2017,6,37044,10640,2463,27,2490,2,0.287226001511716
110583,2017,6,63048,17650,4073,65,4138,99,0.279945438396143
110592,2017,6,15446,6796,1521,65,1586,1,0.439984461996633
110592,2017,6,21950,10573,1884,86,1970,2,0.481685649202733
110592,2017,6,37396,17369,3405,151,3556,99,0.464461439726174
110608,2017,6,13524,7320,2360,33,2393,1,0.541259982253771
110608,2017,6,16641,10071,2814,20,2834,2,0.605191995673337
110608,2017,6,30165,17391,5174,53,5227,99,0.576529090004973
110617,2017,6,10069,6621,1506,64,1570,1,0.657562816565697
110617,2017,6,14063,9731,1975,45,2020,2,0.691957619284648
110617,2017,6,24132,16352,3481,109,3590,99,0.677606497596552
110635,2017,6,41597,6324,2939,18,2957,1,0.152030194485179
110635,2017,6,43447,8225,3405,17,3422,2,0.189311114691463
110635,2017,6,85044,14549,6344,35,6379,99,0.171076148817083
110644,2017,6,32302,12494,2239,11,2250,1,0.386787195839267
110644,2017,6,38650,18268,3571,47,3618,2,0.472652005174644
110644,2017,6,70952,30762,5810,58,5868,99,0.433560717104521
110653,2017,6,39095,13788,3032,5,3037,1,0.352679370763525
110653,2017,6,45997,17275,3502,6,3508,2,0.375567971824249
110653,2017,6,85092,31063,6534,11,6545,99,0.365051943778499
110662,2017,6,46940,7138,2418,5,2423,1,0.152066467831274
110662,2017,6,55285,9318,3604,11,3615,2,0.168544813240481
110662,2017,6,102225,16456,6022,16,6038,99,0.160978234287112
110671,2017,6,19209,10477,2036,11,2047,1,0.545421417044094
110671,2017,6,24462,14197,2539,10,2549,2,0.580369552775734
110671,2017,6,43671,24674,4575,21,4596,99,0.564997366673536
110680,2017,6,40782,13607,2722,5,2727,1,0.333652101417292
110680,2017,6,47664,16454,2968,4,2972,2,0.345208123531386
110680,2017,6,88446,30061,5690,9,5699,99,0.339879700608281
110705,2017,6,37334,11023,1897,13,1910,1,0.295253656184711
110705,2017,6,44490,15823,2617,11,2628,2,0.355652955720387
110705,2017,6,81824,26846,4514,24,4538,99,0.328094446617129
110714,2017,6,23459,12113,2071,4,2075,1,0.516347670403683
110714,2017,6,29510,14871,1969,4,1973,2,0.503930870891223
110714,2017,6,52969,26984,4040,8,4048,99,0.509430043987993
110918,2017,6,2,2,2,0,2,1,1
110918,2017,6,1,1,1,0,1,2,1
110918,2017,6,3,3,3,0,3,99,1
111081,2017,6,817,208,96,NA,96,1,0.254589963280294
111081,2017,6,1420,327,135,NA,135,2,0.230281690140845
111081,2017,6,2265,545,235,NA,235,99,0.240618101545254
111188,2017,6,903,591,180,0,180,1,0.654485049833887
111188,2017,6,253,176,43,0,43,2,0.695652173913043
111188,2017,6,1156,767,223,0,223,99,0.663494809688581
111638,2017,6,17,15,3,NA,3,1,0.88235294117647
111638,2017,6,41,34,7,NA,7,2,0.829268292682927
111638,2017,6,58,49,10,NA,10,99,0.844827586206897
111948,2017,6,5106,2825,656,11,667,1,0.553270661966314
111948,2017,6,8064,4714,1022,7,1029,2,0.584573412698413
111948,2017,6,13170,7539,1678,18,1696,99,0.57243735763098
111966,2017,6,13,12,3,0,3,1,0.923076923076923
111966,2017,6,48,43,13,0,13,2,0.895833333333333
111966,2017,6,61,55,16,0,16,99,0.901639344262295
112075,2017,6,1755,933,125,0,125,1,0.531623931623932
112075,2017,6,3224,1977,203,0,203,2,0.613213399503722
112075,2017,6,4979,2910,328,0,328,99,0.58445470978108
112084,2017,6,187,113,44,0,44,1,0.60427807486631
112084,2017,6,222,142,25,1,26,2,0.63963963963964
112084,2017,6,409,255,69,1,70,99,0.623471882640587
112260,2017,6,2936,316,194,NA,194,1,0.107629427792916
112260,2017,6,3413,342,158,NA,158,2,0.100205098154117
112260,2017,6,6349,658,352,NA,352,99,0.103638368246968
112394,2017,6,152,96,46,3,49,1,0.631578947368421
112394,2017,6,76,50,20,3,23,2,0.657894736842105
112394,2017,6,228,146,66,6,72,99,0.640350877192982
112570,2017,6,259,128,39,4,43,1,0.494208494208494
112570,2017,6,271,135,49,3,52,2,0.498154981549816
112570,2017,6,531,263,88,7,95,99,0.495291902071563
113582,2017,6,1,1,NA,NA,0,1,1
113582,2017,6,13,6,2,1,3,2,0.461538461538462
113582,2017,6,14,7,2,1,3,99,0.5
113698,2017,6,435,393,55,1,56,1,0.903448275862069
113698,2017,6,1432,1258,186,0,186,2,0.878491620111732
113698,2017,6,1867,1651,241,1,242,99,0.88430637386181
114354,2017,6,239,84,60,0,60,1,0.351464435146443
114354,2017,6,1299,523,305,8,313,2,0.40261739799846
114354,2017,6,1538,607,365,8,373,99,0.394668400520156
114390,2017,6,29,13,8,0,8,1,0.448275862068966
114390,2017,6,169,60,35,1,36,2,0.355029585798817
114390,2017,6,198,73,43,1,44,99,0.368686868686869
114415,2017,6,8,5,3,0,3,1,0.625
114415,2017,6,119,67,45,1,46,2,0.563025210084034
114415,2017,6,127,72,48,1,49,99,0.566929133858268
114813,2017,6,189,141,73,0,73,1,0.746031746031746
114813,2017,6,434,310,127,3,130,2,0.714285714285714
114813,2017,6,623,451,200,3,203,99,0.723916532905297
115083,2017,6,NA,NA,NA,NA,0,1,NA
115083,2017,6,NA,NA,NA,NA,0,2,NA
115083,2017,6,0,NA,NA,NA,NA,99,NA
115409,2017,6,2828,284,108,NA,108,1,0.1004243281471
115409,2017,6,1250,345,117,NA,117,2,0.276
115409,2017,6,4078,629,225,NA,225,99,0.154242275625307
115728,2017,6,905,415,67,0,67,1,0.458563535911602
115728,2017,6,1808,1011,109,1,110,2,0.559181415929204
115728,2017,6,2713,1426,176,1,177,99,0.525617397714707
115755,2017,6,4368,3426,430,6,436,1,0.784340659340659
115755,2017,6,7085,5946,758,16,774,2,0.83923782639379
115755,2017,6,11453,9372,1188,22,1210,99,0.818300881865013
116846,2017,6,14,10,4,0,4,1,0.714285714285714
116846,2017,6,25,24,6,0,6,2,0.96
116846,2017,6,41,34,10,0,10,99,0.829268292682927
117104,2017,6,65,62,42,1,43,1,0.953846153846154
117104,2017,6,86,84,45,0,45,2,0.976744186046512
117104,2017,6,151,146,87,1,88,99,0.966887417218543
117140,2017,6,3026,1407,260,1,261,1,0.464970257766028
117140,2017,6,4986,2402,342,3,345,2,0.481748896911352
117140,2017,6,8012,3809,602,4,606,99,0.475411882176735
117168,2017,6,207,66,18,0,18,1,0.318840579710145
117168,2017,6,567,193,73,0,73,2,0.340388007054674
117168,2017,6,774,259,91,0,91,99,0.334625322997416
117627,2017,6,1420,623,140,5,145,1,0.438732394366197
117627,2017,6,2680,1354,273,2,275,2,0.505223880597015
117627,2017,6,4101,1977,413,7,420,99,0.482077542062911
117751,2017,6,260,171,71,2,73,1,0.657692307692308
117751,2017,6,357,235,89,2,91,2,0.658263305322129
117751,2017,6,617,406,160,4,164,99,0.658022690437601
117946,2017,6,6226,3168,652,0,652,1,0.508833922261484
117946,2017,6,9155,4904,793,1,794,2,0.535663571818678
117946,2017,6,15381,8072,1445,1,1446,99,0.524803328782264
118161,2017,6,3,3,3,NA,3,1,1
118161,2017,6,30,30,30,NA,30,2,1
118161,2017,6,33,33,33,NA,33,99,1
118198,2017,6,28,21,16,NA,16,1,0.75
118198,2017,6,76,76,42,NA,42,2,1
118198,2017,6,104,98,58,NA,58,99,0.942307692307692
118693,2017,6,1285,509,97,1,98,1,0.396108949416342
118693,2017,6,1205,576,56,0,56,2,0.478008298755187
118693,2017,6,2524,1085,153,1,154,99,0.429873217115689
118888,2017,6,0,NA,NA,NA,NA,1,NA
118888,2017,6,961,837,171,3,174,2,0.870967741935484
118888,2017,6,961,837,171,3,174,99,0.870967741935484
119173,2017,6,86,56,25,2,27,1,0.651162790697674
119173,2017,6,2266,1854,459,10,469,2,0.818181818181818
119173,2017,6,2352,1910,484,12,496,99,0.812074829931973
119270,2017,6,338,276,153,6,159,1,0.816568047337278
119270,2017,6,118,89,45,6,51,2,0.754237288135593
119270,2017,6,456,365,198,12,210,99,0.800438596491228
119775,2017,6,52,52,25,0,25,1,1
119775,2017,6,62,61,28,2,30,2,0.983870967741935
119775,2017,6,114,113,53,2,55,99,0.991228070175439
120078,2017,6,31,24,21,NA,21,1,0.774193548387097
120078,2017,6,162,107,105,NA,105,2,0.660493827160494
120078,2017,6,193,131,126,NA,126,99,0.678756476683938
120184,2017,6,587,534,61,0,61,1,0.909710391822828
120184,2017,6,1169,1110,109,0,109,2,0.949529512403764
120184,2017,6,1756,1644,170,0,170,99,0.93621867881549
120254,2017,6,2686,1124,229,NA,229,1,0.418466120625465
120254,2017,6,4089,1707,335,NA,335,2,0.417461482024945
120254,2017,6,6775,2831,564,NA,564,99,0.417859778597786
120403,2017,6,337,304,64,NA,64,1,0.902077151335312
120403,2017,6,955,875,135,NA,135,2,0.916230366492147
120403,2017,6,1292,1179,199,NA,199,99,0.912538699690402
120537,2017,6,270,78,40,2,42,1,0.288888888888889
120537,2017,6,516,145,49,2,51,2,0.281007751937984
120537,2017,6,786,223,92,4,96,99,0.283715012722646
120661,2017,6,48,39,27,NA,27,1,0.8125
120661,2017,6,221,197,107,NA,107,2,0.891402714932127
120661,2017,6,269,236,134,NA,134,99,0.87732342007435
120865,2017,6,697,347,71,0,71,1,0.497847919655667
120865,2017,6,1207,609,133,0,133,2,0.504556752278376
120865,2017,6,1904,956,204,0,204,99,0.502100840336134
120883,2017,6,5274,3357,410,1,411,1,0.636518771331058
120883,2017,6,7790,5118,485,3,488,2,0.656996148908857
120883,2017,6,13064,8475,895,4,899,99,0.64872933251684
121150,2017,6,4045,1790,339,0,339,1,0.442521631644005
121150,2017,6,7659,2874,522,1,523,2,0.375244810027419
121150,2017,6,11704,4664,861,1,862,99,0.398496240601504
121257,2017,6,1260,264,116,0,116,1,0.20952380952381
121257,2017,6,2493,344,146,0,146,2,0.137986361813077
121257,2017,6,3753,608,262,0,262,99,0.162003730349054
121309,2017,6,943,778,210,0,210,1,0.825026511134677
121309,2017,6,2064,1516,408,0,408,2,0.734496124031008
121309,2017,6,3007,2294,618,0,618,99,0.762886597938144
121345,2017,6,3500,357,192,0,192,1,0.102
121345,2017,6,5545,399,220,0,220,2,0.0719567177637511
121345,2017,6,9045,756,412,0,412,99,0.0835820895522388
121691,2017,6,2140,1520,312,0,312,1,0.710280373831776
121691,2017,6,2636,2060,421,0,421,2,0.781487101669196
121691,2017,6,4776,3580,733,0,733,99,0.749581239530988
122409,2017,6,25721,8969,2258,114,2372,1,0.348703394113759
122409,2017,6,35189,12605,2826,168,2994,2,0.358208531075052
122409,2017,6,60910,21574,5084,282,5366,99,0.354194713511739
122436,2017,6,5996,2772,461,1,462,1,0.462308205470314
122436,2017,6,8743,4567,747,1,748,2,0.522360745739449
122436,2017,6,14739,7339,1208,2,1210,99,0.497930660153335
122454,2017,6,142,105,18,1,19,1,0.73943661971831
122454,2017,6,309,232,34,0,34,2,0.750809061488673
122454,2017,6,451,337,52,1,53,99,0.747228381374723
122506,2017,6,189,93,34,NA,34,1,0.492063492063492
122506,2017,6,222,87,27,NA,27,2,0.391891891891892
122506,2017,6,411,180,61,NA,61,99,0.437956204379562
122597,2017,6,13067,8976,1554,107,1661,1,0.686921252008877
122597,2017,6,21457,15351,2530,132,2662,2,0.715430861723447
122597,2017,6,34524,24327,4084,239,4323,99,0.704640250260688
122612,2017,6,5527,3619,546,0,546,1,0.654785597973584
122612,2017,6,10786,7088,985,1,986,2,0.657148155015761
122612,2017,6,16313,10707,1531,1,1532,99,0.656347698154846
122728,2017,6,297,210,78,0,78,1,0.707070707070707
122728,2017,6,519,329,90,1,91,2,0.633911368015414
122728,2017,6,816,539,168,1,169,99,0.660539215686274
122755,2017,6,15892,9729,2185,66,2251,1,0.612194815001258
122755,2017,6,16017,11611,2135,104,2239,2,0.724917275394893
122755,2017,6,31909,21340,4320,170,4490,99,0.668776834122034
122931,2017,6,7165,3697,703,2,705,1,0.515980460572226
122931,2017,6,7896,4370,699,0,699,2,0.553444782168186
122931,2017,6,15061,8067,1402,2,1404,99,0.535621804661045
123165,2017,6,0,NA,NA,NA,NA,1,NA
123165,2017,6,2841,948,327,0,327,2,0.333685322069694
123165,2017,6,2841,948,327,0,327,99,0.333685322069694
123280,2017,6,5,5,2,1,3,1,1
123280,2017,6,2,2,1,1,2,2,1
123280,2017,6,7,7,3,2,5,99,1
123457,2017,6,211,109,41,0,41,1,0.516587677725118
123457,2017,6,350,203,58,1,59,2,0.58
123457,2017,6,561,312,99,1,100,99,0.556149732620321
123554,2017,6,1774,1399,262,NA,262,1,0.788613303269448
123554,2017,6,2862,2385,384,NA,384,2,0.833333333333333
123554,2017,6,4636,3784,646,NA,646,99,0.816220880069025
123572,2017,6,5394,4273,596,18,614,1,0.792176492398962
123572,2017,6,10318,8615,1200,17,1217,2,0.834948633456096
123572,2017,6,15712,12888,1796,35,1831,99,0.820264765784114
123651,2017,6,978,442,132,0,132,1,0.451942740286299
123651,2017,6,2109,999,299,1,300,2,0.473684210526316
123651,2017,6,3087,1441,432,1,433,99,0.466796242306446
123679,2017,6,101,87,30,NA,30,1,0.861386138613861
123679,2017,6,282,232,106,NA,106,2,0.822695035460993
123679,2017,6,383,319,136,NA,136,99,0.83289817232376
123961,2017,6,26512,4399,1632,0,1632,1,0.165924864212432
123961,2017,6,30164,4643,1726,0,1726,2,0.153925208858242
123961,2017,6,56676,9042,3358,0,3358,99,0.159538428964641
124292,2017,6,94,74,46,NA,46,1,0.787234042553192
124292,2017,6,98,64,44,NA,44,2,0.653061224489796
124292,2017,6,192,138,90,NA,90,99,0.71875
124706,2017,6,53,34,19,NA,19,1,0.641509433962264
124706,2017,6,330,248,114,NA,114,2,0.751515151515151
124706,2017,6,383,282,133,NA,133,99,0.736292428198433
124937,2017,6,83,56,42,NA,42,1,0.674698795180723
124937,2017,6,227,182,101,NA,101,2,0.801762114537445
124937,2017,6,310,238,143,NA,143,99,0.767741935483871
125532,2017,6,29,7,3,0,3,1,0.241379310344828
125532,2017,6,224,108,48,1,49,2,0.482142857142857
125532,2017,6,253,115,51,1,52,99,0.454545454545455
125727,2017,6,645,538,125,0,125,1,0.834108527131783
125727,2017,6,1173,1002,228,0,228,2,0.854219948849105
125727,2017,6,1818,1540,353,0,353,99,0.847084708470847
125763,2017,6,2333,1684,235,1,236,1,0.721817402486069
125763,2017,6,3440,2593,284,0,284,2,0.753779069767442
125763,2017,6,5773,4277,519,1,520,99,0.740862636410878
125897,2017,6,486,282,47,1,48,1,0.580246913580247
125897,2017,6,841,536,68,0,68,2,0.637336504161712
125897,2017,6,1327,818,115,1,116,99,0.616428033157498
126076,2017,6,84,55,45,NA,45,1,0.654761904761905
126076,2017,6,0,NA,NA,NA,NA,2,NA
126076,2017,6,84,55,45,NA,45,99,0.654761904761905
126182,2017,8,804,794,196,14,210,1,0.987562189054726
126182,2017,8,987,977,181,6,187,2,0.989868287740628
126182,2017,8,1791,1771,377,20,397,99,0.988833054159687
126359,2017,8,12,4,3,NA,3,1,0.333333333333333
126359,2017,8,255,83,60,NA,60,2,0.325490196078431
126359,2017,8,267,87,63,NA,63,99,0.325842696629214
126562,2017,8,4582,2893,644,56,700,1,0.631383675250982
126562,2017,8,6791,4525,767,48,815,2,0.666323074657635
126562,2017,8,11373,7418,1411,104,1515,99,0.652246548843753
126580,2017,8,4157,3782,908,59,967,1,0.909790714457541
126580,2017,8,5752,5415,1017,53,1070,2,0.941411682892907
126580,2017,8,9909,9197,1925,112,2037,99,0.928146129781007
126614,2017,8,18854,14566,3441,60,3501,1,0.77256815529861
126614,2017,8,17294,14295,3020,48,3068,2,0.826587255695617
126614,2017,8,36148,28861,6461,108,6569,99,0.79841208365608
126678,2017,8,3222,537,248,NA,248,1,0.166666666666667
126678,2017,8,5001,707,296,NA,296,2,0.141371725654869
126678,2017,8,8223,1244,544,NA,544,99,0.151282986744497
126687,2017,8,53,34,15,NA,15,1,0.641509433962264
126687,2017,8,319,216,118,NA,118,2,0.677115987460815
126687,2017,8,372,250,133,NA,133,99,0.672043010752688
126775,2017,8,7444,3962,770,0,770,1,0.532240730789898
126775,2017,8,3174,1954,365,0,365,2,0.615626969124134
126775,2017,8,10618,5916,1135,0,1135,99,0.557167074778678
126818,2017,8,10256,8279,2299,80,2379,1,0.807234789391576
126818,2017,8,12881,10837,2670,75,2745,2,0.841316667960562
126818,2017,8,23137,19116,4969,155,5124,99,0.826209102303669
127060,2017,8,9066,5144,690,12,702,1,0.56739466137216
127060,2017,8,10838,6410,793,9,802,2,0.59143753460048
127060,2017,8,19904,11554,1483,21,1504,99,0.580486334405145
127185,2017,8,1815,1495,299,9,308,1,0.823691460055096
127185,2017,8,2658,2227,394,4,398,2,0.837848006019564
127185,2017,8,4473,3722,693,13,706,99,0.832103733512184
127556,2017,8,3170,2586,893,43,936,1,0.81577287066246
127556,2017,8,3807,3113,894,51,945,2,0.817704229051747
127556,2017,8,6982,5702,1788,94,1882,99,0.816671440847895
127565,2017,8,4680,2974,994,134,1128,1,0.635470085470085
127565,2017,8,6755,4375,1123,158,1281,2,0.647668393782383
127565,2017,8,11435,7349,2117,292,2409,99,0.642675994752951
127653,2017,8,29,29,9,0,9,1,1
127653,2017,8,76,76,28,3,31,2,1
127653,2017,8,105,105,37,3,40,99,1
127741,2017,8,2528,2126,734,8,742,1,0.840981012658228
127741,2017,8,4953,4538,1399,10,1409,2,0.916212396527357
127741,2017,8,7481,6664,2133,18,2151,99,0.89079000133672
127918,2017,8,2514,1443,176,NA,176,1,0.573985680190931
127918,2017,8,4874,2984,364,NA,364,2,0.612228149363972
127918,2017,8,7388,4427,540,NA,540,99,0.599214943151056
127954,2017,8,0,NA,NA,NA,NA,1,NA
127954,2017,8,14,14,12,NA,12,2,1
127954,2017,8,14,14,12,NA,12,99,1
128106,2017,8,2380,2230,354,9,363,1,0.93697478991596606
128106,2017,8,3519,3394,354,8,362,2,0.964478545041205
128106,2017,8,5899,5624,708,17,725,99,0.953381929140532
128328,2017,8,7204,882,854,NA,854,1,0.122431982232093
128328,2017,8,2998,334,326,NA,326,2,0.111407605070047
128328,2017,8,10202,1216,1180,NA,1180,99,0.119192315232307
128391,2017,8,1028,881,268,1,269,1,0.857003891050584
